0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-173.6365,196.84329,-43.004898,15.856351,-14.334041,16.962536,-0.88795906,13.253507,8.649301,5.12807,10.903622,1.7324762,1.3098165,0.9893221,4.205013,3.5487397,2.0556786,4.1140556,2.4551032,3.4490957,-1.0571924,1.4358268,3.0085802,1.0898579,1.5455772,1.1570742,0.47866148,0.066639066,1.4003094,0.89193046,0.9038565,-0.50607914,-0.94022727,0.32955372,0.016904218,0.63139296,-2.4738288,-0.53609705,1.1934153,-0.022370966,2
-246.91986,182.333,-32.766964,10.931019,0.20875235,15.476253,6.770082,8.401234,5.8645935,3.1753173,5.779627,2.1101139,-1.1297596,3.2713153,3.524673,1.6327654,0.082431674,3.3033402,-0.4436555,0.45913988,-0.4548516,0.92938834,0.25937438,2.0742147,1.6053,2.119108,2.0208886,2.2515993,2.0567822,1.1807164,2.0320184,2.5841599,0.6507247,2.3562505,1.5127563,0.4847436,0.25143313,1.4242955,-0.9808002,-0.39121106,2
-218.25299,189.93182,-25.423952,23.000376,-1.0837553,18.0477,7.3193345,12.80174,11.685645,7.6593637,4.728808,1.232338,-1.024119,3.3134432,2.1339226,3.5815723,4.122403,7.2933154,4.554718,1.8758491,-1.703228,-0.004309878,1.3800044,4.3018985,6.679315,6.2428117,1.6720891,-0.7521039,1.3488466,2.575797,0.98354393,-0.4232749,-1.0707625,2.5803175,3.372334,0.33728302,-4.6951647,-2.2361174,0.69423366,2.252563,2
-346.29013,171.8059,-25.826761,-19.52934,-37.70138,20.970991,-7.644789,-24.709787,-41.973396,-22.116112,-7.8469715,-8.081605,-7.941007,-6.466513,-3.7047758,0.1704079,-4.4223943,-1.8431021,6.5737777,17.159822,-4.582846,-0.46832666,9.417174,5.1994452,0.79682034,-2.752538,-3.0368612,-4.2851233,-0.6441009,-4.665277,-3.1741045,-4.7263274,-4.372497,-2.5514228,-2.8038952,-5.015798,-0.5508442,0.4712611,3.0714924,0.52197695,3
-314.6064,189.87988,-34.48257,-14.606915,-62.98675,-2.7412324,-12.340481,-24.036402,-34.44553,-7.90348,-15.907474,-12.9814005,-5.838454,5.38291,-5.3184056,-1.8525792,5.741626,0.0970048,8.01305,17.351473,1.3401064,5.0465617,15.287484,5.786373,1.1621892,-6.384685,6.179561,8.687809,3.6840131,4.113899,-2.8570929,-8.063162,0.44385663,-0.1973796,-11.643643,-7.654533,3.6334536,-0.749959,-0.6831881,2.107789,3
-353.48636,178.24304,-22.765444,-34.087852,-39.91676,-4.790523,-18.08493,-28.078318,-24.38536,-0.8470426,3.7424874,3.1587033,5.929143,9.700376,-3.5004404,-6.255221,1.9805766,7.778474,8.185929,11.933439,0.56853664,-3.9964619,1.2689103,-2.1467478,4.6237297,3.5454128,2.7620895,0.6181845,-0.25461352,5.112831,5.034747,1.0088782,2.6192362,2.4647908,0.13837276,3.316626,7.0808244,-0.44564956,-6.7044125,-3.8522549,3
-434.8471,161.05975,35.526382,-18.852385,-11.209108,5.217688,13.812685,10.506102,1.560488,0.702166,5.35668,6.929995,7.941159,11.988801,15.862712,15.621344,10.727739,3.4762113,-1.6816075,-1.4980544,2.342641,5.6845913,6.4760175,5.2950053,3.8490112,3.602717,5.046728,7.5523477,8.353037,4.9315734,-0.36276403,-3.0588226,-2.3452473,-0.2471216,1.6520073,2.635601,2.9939437,3.5546157,3.9128265,2.999629,3
-394.2699,164.32355,30.553705,-25.465797,-10.309248,9.279518,13.163081,6.78152,-3.636046,-6.082711,0.18069945,5.700678,12.277758,23.343151,29.822607,24.689373,12.542307,0.44070342,-7.353842,-8.313782,-2.8820705,4.4336915,7.7547994,5.3101807,1.6225781,1.9997067,6.507442,10.818751,10.045199,2.825166,-5.2268987,-6.3704123,-1.1014354,2.9750073,2.5651977,1.1345611,1.2261344,1.7407999,1.7090254,1.8016142,3
-425.9145,166.02843,34.977997,-21.82838,-6.088932,15.0209465,15.758288,5.7630286,-1.8860976,-1.4885706,1.3041465,1.9466146,6.1577396,16.566662,24.173935,20.902775,10.143591,0.3363757,-4.0061307,-2.9739287,1.1077195,5.636177,8.540167,7.7354608,3.2288096,-0.5574033,0.921074,6.4169793,9.639385,5.8420777,-2.3447263,-7.250102,-5.5096903,-1.4498124,0.2969832,0.23076287,0.6745315,1.9885867,2.9969592,2.5642076,3
-413.8951,170.29744,27.991009,-26.627144,-4.272503,15.451815,11.36821,-0.41706768,-8.052212,-6.019565,0.5844889,4.636516,11.049929,22.782318,28.6775,21.709099,10.151286,1.4897715,-5.2082705,-8.622256,-4.851048,3.0234342,6.835918,3.6574874,-0.8502885,0.30667004,6.769186,11.83338,10.426698,3.3903468,-4.094581,-6.776685,-4.0095673,-0.1350973,1.1032412,0.6162071,1.0268793,2.348301,2.603851,1.3609002,3
-409.62347,137.00174,-6.425497,-9.028621,21.206705,22.413591,-24.617662,-21.390886,0.63298887,17.091114,1.1158607,-12.053688,-1.0686098,7.832114,0.16758664,-3.6000454,-2.1089942,3.1604588,-5.581736,-4.9794188,-0.09504856,-3.0176764,-4.0522695,-4.9194508,-6.296711,-0.25424242,-2.8415782,-4.361756,-5.9083557,-1.0430373,0.301644,-1.828902,-1.8679568,-3.2478166,-0.8073154,-0.45747817,-2.0489926,-3.5369494,-4.74603,-0.32590848,3
-365.58704,144.33997,6.9054656,-3.4894378,11.3235855,7.64723,-17.119913,-12.731667,0.82450247,10.092223,-4.597499,-11.326803,2.2649946,8.909723,2.417169,-6.0575285,-4.1189413,4.968741,-2.2155776,-5.6681347,-6.8920503,-6.0056524,-1.7628204,-2.8144932,-4.939633,-1.8413608,-2.2284074,-2.368614,-3.7161062,-1.6158036,-3.3189852,1.1135216,-0.74320537,-2.4439216,-1.0314696,-2.9739575,-1.3624111,1.4856106,-2.0430024,-2.3798473,3
-362.6289,148.14316,13.073309,-6.1279483,6.1877055,11.026548,-12.097259,-12.108025,-4.1297827,8.420838,-2.0087821,-7.9296975,2.4071686,7.375724,1.4214294,-3.3760135,-3.1233692,3.664443,-1.0984087,-0.6712276,1.6996268,-4.599034,-4.2897897,-3.4964192,-6.5766373,-0.8807164,-3.5889342,-3.2485406,-3.565183,-1.664183,-4.6266265,-0.55399054,1.2776269,-1.5201133,0.16110621,-1.1860235,-1.1124855,1.2338423,-1.4554185,-2.3195033,3
-355.25378,136.49469,-4.9870424,4.770896,27.180296,10.431889,-27.19381,-14.106321,10.677391,15.321634,-15.601021,-14.008466,11.117046,16.811695,-1.0454915,-11.178115,2.7928457,9.722979,-3.6579518,-3.141022,-6.6008253,-2.044632,3.2513392,-7.564013,-7.64964,0.19815117,0.26589608,-2.9516098,-3.1150692,-0.13894619,-1.8700563,0.95253897,-4.78038,-2.0293605,-0.9205485,-2.639381,-0.05982614,2.6523738,0.31832936,-1.9636776,3
-284.9351,168.92946,-31.954103,27.858265,-6.6062145,24.643806,-6.7428436,26.003742,-10.990172,16.769554,-4.6623063,10.433296,-0.4409163,6.731066,5.082666,4.3532133,8.15758,-0.03443785,6.4962945,-6.8899684,4.8255186,-6.0048957,4.494692,-3.0381727,4.259334,-5.0335016,1.9180346,0.7485816,-1.8009541,-0.5119234,-0.28611806,0.8724565,-6.1146894,2.0605257,-4.91165,-0.7533969,-4.973478,2.0589073,-4.343601,0.16607861,2
-270.41473,163.14157,-36.110138,16.402187,-2.0046554,26.129942,4.4385347,23.254858,-12.061256,13.205251,-0.52758515,11.809341,4.593021,7.2117033,3.0304995,0.74001384,6.308958,0.36792934,4.5236597,-4.763072,7.2648454,-2.6373804,5.276992,0.035048265,1.7894711,-4.063588,1.8660947,-1.5230995,0.78114754,2.260012,-3.9862835,-0.6596003,-1.1436156,3.063146,-1.2372872,1.4009309,-7.8445845,1.1912254,0.8187806,1.0879722,2
-293.84668,166.75954,-28.909601,29.017553,-11.231688,31.639683,-7.406509,28.999378,-11.049573,16.316145,-5.5706525,13.836169,-0.9162685,5.1083446,3.5403986,1.9832581,6.4481616,-1.4456346,8.678655,-4.724702,7.726001,-5.1203194,5.959037,-4.5007105,3.3270738,-4.1163597,3.918801,0.42908338,-0.69386464,0.039662857,-4.247238,1.0694566,-2.6697967,3.1091058,-4.106225,2.0359108,-5.762925,2.3708122,-1.6204962,1.6496745,2
-294.17215,166.96341,-28.092264,29.02174,-9.959839,26.832989,-6.932356,27.34793,-12.575171,16.02569,-5.7178087,9.575883,-2.9198823,5.1421485,2.8162441,1.9113195,4.426017,-4.232071,6.5020013,-4.701998,6.9356856,-4.240575,7.50446,-2.7020159,5.548581,-1.6073982,3.5490057,-0.860948,-1.1500857,-0.97536755,-3.9820511,-0.010972252,-4.5830708,1.9072199,-5.400478,0.5504162,-4.689636,3.631929,-1.1314906,1.78565,2
-281.0448,155.68735,-25.983452,26.122118,-2.4696229,25.063955,-1.5024619,23.387175,-2.7935946,16.631823,-1.472801,9.631416,0.7227328,5.1389785,4.2183747,3.3145847,6.5800447,0.7750279,6.524245,-4.4934607,3.7161403,-3.9460244,5.2574205,-2.473428,3.5693533,-1.3174675,1.379511,-2.246851,-2.1652246,-1.4756728,-4.4054627,-1.0721477,-4.175653,1.1206386,-4.322716,-1.0435396,-5.487345,1.552481,-1.289351,0.6352897,2
-281.09964,157.07152,-22.610804,27.614159,-1.9953979,26.279991,0.7932003,25.301052,-3.1450896,15.705607,-1.3368248,9.226197,0.55519897,5.7775955,4.853666,2.4769366,6.030374,0.46290752,7.5112524,-2.0899987,5.314531,-1.5820374,8.081452,-1.6248819,2.9611542,-3.0708053,0.38431227,-1.8478756,-2.251324,-0.79213595,-3.0682535,-0.74754125,-4.8877172,0.42478612,-4.4619,-1.2138026,-5.9675655,1.6003655,-0.78640527,0.25564536,2
-278.82272,168.84145,-40.44963,19.7839,-6.228728,25.413254,-8.458089,25.141226,-9.755721,14.891513,-4.3277225,13.104431,0.29869452,4.7336984,0.7318386,1.4529672,5.4385977,-3.6800778,5.7085958,-3.8450358,7.412544,-1.4948026,7.604888,-5.2461996,2.1424723,-2.0324917,3.9244246,0.08324112,-1.1308562,-1.6742134,-4.9125185,0.35922313,-2.512713,4.960274,-1.527021,1.5754642,-5.864992,1.4852598,-1.6002065,2.7846735,2
-275.29175,171.59035,-42.21525,23.633333,-9.801246,29.921593,-6.692241,26.234768,-8.900729,15.521834,-8.381886,11.1491585,-0.3269443,6.242508,2.3828795,2.144872,4.669927,-4.3789206,7.706743,-6.087701,6.655817,-1.412532,7.386434,-5.19514,3.6820004,-2.3615496,3.2969193,-1.3784432,-2.4196205,-2.073541,-3.8735893,-0.07993031,-4.6884265,3.82081,-2.4881694,2.5531628,-6.3406262,0.84927166,-0.8384546,2.9782832,2
-287.22272,177.27858,-50.083218,56.805458,-10.605584,13.809741,22.906046,-3.195247,26.794601,-8.558617,14.176806,3.0877888,4.144029,-3.6593292,-4.8362613,-0.06499313,-4.963318,3.1438591,-1.8203902,-4.0522265,-2.4965255,-9.648033,2.2493973,-6.724392,-4.869539,-7.105598,-10.377556,-4.607146,-3.382231,2.1159534,-8.997821,-2.9078298,-6.0193715,3.6373572,3.343008,-1.7553538,-11.960438,-5.376554,-8.071,7.782759,1
-291.47653,160.16501,-59.7336,61.418064,-17.783537,17.04813,17.417551,-5.5157676,22.719168,-15.45593,12.714774,-1.3055531,6.1247706,-5.3383517,-1.9270895,-0.7597178,-4.2325277,5.1564837,-0.3632168,1.7928371,0.32460764,-3.8450804,5.2335353,-1.6170422,-1.0780303,-3.0822215,-6.159396,-1.2079345,3.0058095,5.766941,-4.1837854,0.23716569,-3.4782887,7.6725473,6.630352,2.231083,-12.11209,-3.9926934,-7.815973,9.666791,1
-284.41882,160.6323,-61.000572,63.207573,-17.996271,16.792091,18.347599,-6.3447657,21.718136,-14.328749,13.768922,0.59168935,5.6380258,-4.0881414,-3.63371,0.31732026,-5.101193,6.1705303,-1.3386612,1.2292023,0.37256008,-4.783656,6.781288,-2.863701,0.6236063,-5.0464373,-5.1348658,-3.3513808,2.110104,5.181135,-5.4256234,0.49708572,-4.568962,6.943387,6.7916245,3.816873,-11.097226,-4.391263,-8.506209,9.396934,1
-303.4829,165.73758,-66.57813,62.74872,3.0188882,5.240143,5.309235,-6.537597,35.319153,-16.412294,2.2890706,1.7770474,8.3222885,-3.4080858,-5.7709184,4.6985493,-3.9775846,1.0848942,-3.4618232,0.39827827,4.3199077,-4.7249737,6.8644285,-3.379349,0.93833864,0.6206317,-1.5191816,-1.0396732,-1.3169215,4.474137,-4.176519,1.7802038,-2.6102967,1.7844331,-2.3583493,0.4375573,-3.3271976,6.895399,-7.873066,3.4246066,1
-594.9378,213.81342,-167.85602,-10.304839,4.7720685,-36.223682,26.116886,-13.101287,-7.5315547,14.916055,-21.920887,1.2076088,-2.8945258,-25.448341,-0.17326479,-7.578518,-2.0901196,14.688135,-1.4903262,5.5391927,0.4467416,-10.379744,5.4217925,-8.868152,-15.360861,-6.798998,-22.643755,-16.670137,-14.757588,-27.627228,-9.918363,-3.0846782,-6.1115656,2.74379,-0.92608815,2.3786983,3.3748472,-6.763836,0.5753642,1.9062941,4
-441.3918,198.36414,-178.32683,-10.252372,-2.9550385,-39.97208,28.689926,-13.390121,-1.0220207,24.185635,-13.552924,8.375807,-6.127778,-27.530495,3.0999844,-10.677768,-4.6590643,12.30259,-6.459158,8.554165,3.6121514,-14.359985,5.3347416,-5.476219,-16.443647,-7.7207394,-16.96523,-12.818916,-17.13134,-25.507086,-7.9409523,-8.844515,-8.677469,3.096793,-3.2640264,1.4804814,2.4556878,-6.780452,2.2765884,0.56420934,4
-420.43958,191.94537,-177.6928,-10.259913,-3.1540353,-39.785507,27.92509,-13.431187,-0.48536563,24.252577,-13.481082,7.8605123,-6.915214,-27.381199,3.4521914,-10.423606,-3.5377367,13.834174,-5.3694406,9.389776,3.824132,-14.996911,4.903064,-5.665764,-17.13695,-8.443725,-17.258139,-12.742559,-16.834574,-25.312958,-7.5542927,-8.168559,-8.1884985,3.3820403,-3.4293616,1.2925885,3.3728738,-5.7020793,2.399705,0.5183743,4
-402.6437,191.11021,-185.98087,-2.0029845,-1.4596258,-44.794086,27.264074,-17.736778,-3.6035898,23.600718,-16.384783,6.6632915,-8.729768,-28.567825,5.4756346,-11.200664,-4.9553885,13.420047,-7.4035754,9.956251,5.496599,-14.848536,7.17765,-3.1209757,-16.291025,-7.7427273,-16.419985,-11.052003,-15.510788,-24.81507,-7.1616125,-9.460055,-8.989513,4.314351,-3.8905547,1.5256379,5.689625,-4.811343,2.4441872,1.3518306,4
-391.5627,191.34848,-192.44629,3.9296296,-0.57633835,-48.446743,27.313402,-20.851664,-5.6460524,23.742321,-18.06492,6.414761,-9.805027,-29.9902,6.3436213,-12.486736,-6.921458,12.877777,-8.362884,10.577322,6.558249,-14.506268,9.0891075,-1.3272809,-15.619736,-7.2196407,-15.84672,-9.698108,-14.702586,-24.92926,-7.2662234,-10.39292,-9.229752,5.0069427,-4.4193993,1.7759677,7.196236,-4.6019263,2.4753833,2.373407,4
-412.09506,189.77692,-186.25952,1.7733679,0.6919684,-44.582928,28.97794,-15.889839,-0.82339704,27.101099,-14.536699,9.75501,-4.6694293,-26.56874,6.9967585,-11.898924,-7.8905835,13.3698225,-7.005858,7.7262216,3.4384568,-16.526186,5.202911,-6.0158353,-20.07495,-9.578224,-17.410305,-12.778404,-15.783558,-24.559345,-7.4366074,-9.571247,-9.416956,4.4683304,-3.5171423,1.2532357,5.4509306,-6.648937,0.16086484,1.1919851,4
-424.8806,194.34885,-183.88408,-2.1323829,-0.566053,-42.67018,30.061901,-14.109728,0.30217946,27.212788,-13.909706,10.116299,-4.2822495,-27.150593,5.481611,-11.336941,-7.076328,12.549904,-6.9765,8.610834,4.425066,-15.525704,5.0692005,-6.283542,-19.531244,-9.188422,-17.449516,-13.560712,-17.01207,-25.519304,-8.345358,-9.741091,-9.169721,3.7232478,-4.2188478,0.81158787,4.332438,-7.114927,0.32878047,0.68579614,4
-479.6852,210.9953,-177.4903,-3.514644,0.03245529,-41.308163,29.754269,-15.636461,-4.581474,21.00497,-19.452438,5.7276325,-6.4898458,-31.233997,0.34816375,-12.939014,-9.554616,7.944487,-11.036181,3.1542444,0.68630767,-16.05716,2.5969822,-8.307515,-17.469494,-5.932822,-14.316434,-10.605433,-14.076719,-22.017374,-5.238437,-6.487378,-6.304594,4.3680143,-2.6793594,4.2995934,6.0234427,-6.0028677,2.9964042,2.7006326,4
-573.5476,213.43883,-163.27177,-8.388476,7.136447,-33.886387,26.143305,-12.16095,-5.405877,17.275301,-18.68048,3.7182937,-1.7431368,-24.297262,0.49822482,-9.212802,-5.772454,10.634566,-5.841542,1.9913807,-0.9789182,-11.922433,3.382486,-10.435725,-18.120567,-9.012453,-22.590055,-17.531984,-16.248993,-27.782686,-10.761552,-4.9566245,-7.4531407,2.038525,-0.8795132,2.824424,3.5584188,-6.392802,1.2401148,1.9922559,4
-499.2421,208.47765,-165.69322,-5.7561107,4.5511646,-34.768806,30.027596,-11.396876,-3.9811683,20.830826,-15.619263,6.2099805,-4.6429505,-29.665142,-1.2923727,-11.877086,-10.446155,5.782867,-10.607297,1.38742,-0.37161908,-16.162958,-0.5909989,-11.187614,-20.0964,-9.213245,-17.549759,-14.429633,-16.272238,-24.010881,-7.625832,-6.4008136,-6.5115757,3.759292,-1.9404275,4.40184,6.2459245,-6.119103,2.5075383,3.6459565,4
-552.8896,217.38666,-161.79913,-4.8939495,9.838951,-32.102272,27.801596,-11.266644,-3.5823555,19.988903,-15.629209,6.6478043,-1.5948688,-25.410204,-0.0329966,-12.044104,-10.100392,6.504212,-10.880032,-1.5447241,-2.3459442,-14.111621,1.3296733,-11.927873,-21.15005,-11.804169,-23.878563,-19.837599,-19.019596,-28.616886,-11.388292,-6.857384,-8.583083,2.1819434,-0.56714475,3.3617406,3.9911923,-6.0218253,2.0948849,2.4119382,4
-543.1243,217.67139,-161.47353,-4.726745,10.839981,-30.396782,28.862524,-10.398778,-2.4315014,20.91309,-14.030094,8.022899,-2.456399,-27.113081,-1.5460159,-13.755059,-11.344806,4.9938602,-12.811779,-2.0225163,-2.392347,-15.553565,0.04933314,-12.29973,-22.038397,-12.862492,-24.435257,-20.826113,-19.6982,-27.978878,-10.955436,-6.671996,-7.655974,2.8663359,-0.2007849,3.4158869,3.2793157,-5.7245574,3.3134928,2.690347,4
-514.05756,208.18024,-162.93369,-7.3723574,8.561284,-31.35414,26.830269,-11.268295,-2.825242,19.286163,-14.8409605,6.953635,-4.8536973,-28.335629,-1.4942178,-13.195056,-9.842528,6.498736,-11.555692,-0.723124,-2.2773538,-16.152807,1.1855885,-9.484425,-19.296886,-9.477377,-19.664585,-16.739967,-16.618628,-24.419792,-8.13482,-5.510491,-6.809809,3.7926002,0.62064457,4.2205048,4.0046377,-4.945356,3.856064,2.8000398,4
-487.56207,205.72772,-170.92998,-7.163369,5.202258,-36.061264,25.802532,-14.000156,-4.221713,17.972681,-18.170006,5.1125836,-7.3661685,-29.800493,0.0501231,-12.139708,-7.9406047,8.458875,-10.854229,1.0758209,-1.9739858,-16.604677,3.8213277,-6.236037,-16.354036,-5.563039,-15.175348,-12.402686,-13.643834,-21.467777,-5.170982,-4.764343,-6.3990583,4.435477,0.2898531,4.494123,4.5572853,-4.84932,4.014949,2.5477464,4
-479.1764,207.05731,-175.61856,-5.8383017,3.261783,-38.905308,26.325891,-15.627863,-5.033222,18.388203,-19.27916,4.826845,-7.790581,-30.194689,0.8963735,-11.956058,-7.9401546,8.125432,-11.400457,1.9583385,-1.3964179,-16.265339,5.2627306,-4.9807734,-15.141988,-4.3618507,-14.150109,-11.346416,-13.696294,-21.487038,-4.711271,-5.426102,-6.9515376,3.8747108,-1.1470692,3.8496387,4.2728486,-5.4382057,3.8209617,2.3021758,4
-471.16248,205.31816,-176.74739,-6.7957773,0.503185,-40.286488,27.33019,-15.577151,-5.1970544,19.731602,-17.585443,5.965437,-7.306806,-29.90689,1.3889136,-11.322769,-7.104912,9.016013,-10.006935,4.291806,0.9278355,-14.628756,6.3500257,-4.0681067,-14.322216,-4.200727,-14.236634,-11.413015,-14.635661,-22.812471,-6.1677604,-7.6590724,-8.752263,3.0078738,-2.1193595,3.0363855,3.690609,-6.4304576,2.7626963,1.6527289,4
-452.31796,196.03656,-172.10875,-10.003711,-1.1743008,-39.153854,26.511873,-13.692035,-3.6860647,21.171774,-14.224023,7.0432925,-6.064509,-27.660925,2.0554934,-9.980767,-5.6024485,10.215351,-7.731053,6.5315733,3.310603,-13.183846,6.191801,-3.568921,-14.407406,-5.2828083,-14.40082,-11.6747675,-15.176055,-23.454374,-7.5405746,-8.776024,-9.452729,2.6258621,-2.466818,1.6582626,2.3463905,-7.2196035,1.8407091,1.2051486,4
-215.11447,115.51043,-19.854528,7.5433226,-3.559088,-7.473976,-9.710335,-6.4880834,-4.413408,1.9698223,1.8612052,3.816476,2.4723167,2.7691755,2.9538999,4.638019,4.499904,3.3013515,2.715318,2.173776,4.5299897,2.5353012,2.3446605,1.8710655,1.7151462,1.069647,1.7974974,0.6207567,1.7283263,1.9026927,0.88780206,1.5441017,1.1220622,0.4257859,1.193496,1.119326,1.022984,1.6551036,0.11842146,1.2975456,6
-322.64725,164.2331,-9.69837,27.056974,-6.0318475,4.976814,-12.244848,7.092605,-7.8502135,-2.094198,-4.1069274,-6.187896,-8.089866,-6.701421,-7.455721,-7.3334227,-5.8524575,-0.51355284,0.72232896,-1.1505119,-6.550882,-7.3757663,-6.211866,-3.9275467,1.9514182,5.1342554,3.6788008,-0.42200285,-2.5064251,-1.4920421,-0.9523692,-1.0164894,-4.745703,-3.638376,-2.871472,-4.2784038,-2.4830256,1.2045038,-0.69486016,-2.341479,9
-384.44458,178.46304,-10.872661,28.662874,-3.2724557,8.189529,-5.9292636,4.8346143,-3.7242236,-5.9045906,-4.9035187,-7.151302,-7.4016333,-10.728698,-7.733004,-5.3258843,-4.339141,0.514026,-0.97064376,-2.629064,-4.5309196,-2.8482127,-1.5376784,-1.3171932,-0.43955082,-0.8575454,-3.1796978,-3.7649684,-2.3182986,0.47067764,2.314084,4.3113194,4.3023605,2.3242006,-0.047010515,-2.9388673,-3.5462754,-1.0174038,1.763214,2.9321218,9
-369.49716,181.24904,-3.6548386,30.549442,-4.5354133,7.045057,-13.15108,2.696463,-8.3096485,-3.27677,-3.2703238,-4.6182737,-10.576771,-12.757651,-9.833098,-7.360508,-8.067516,-3.5203776,-1.3422745,0.1525143,-0.50194615,-0.33239463,-2.9945352,-7.329264,-5.006387,-0.4109902,4.066971,3.1967783,0.1770368,-0.86679244,-3.2381833,-7.932348,-9.223995,-9.045553,-6.9989896,-4.7960606,-5.3992844,-3.7442935,-0.58210635,5.0272856,9
-365.1291,170.33774,-5.0639353,30.036537,1.2828742,9.441334,-0.27052355,7.735736,0.042649243,-0.1750767,0.33040023,-4.9516716,-2.7922962,-3.0401223,-2.2365496,-3.1720278,-2.1807234,3.0567656,3.2115083,4.725623,2.594324,1.6497346,-1.3385701,-1.1584265,3.2380142,5.0290422,6.9543014,6.792469,4.0313563,2.771645,0.42642522,-0.6141913,-0.26250908,-0.766727,0.8170528,-0.16236289,0.25809106,1.5783863,-0.8916266,-0.053791344,9
-340.39606,170.14487,-13.534409,28.676727,7.0864496,9.598058,-6.001544,9.88647,1.4534911,-1.5303053,-3.9237092,-5.5913973,-6.155845,-7.2660227,-4.2990465,-5.5949264,-8.159438,1.8024383,1.994407,0.91947824,-2.3820398,-3.2692404,1.743026,3.7472024,1.6782856,2.9672115,2.6455948,-2.5101326,-7.138195,-3.1515632,0.6608742,6.524225,9.078558,5.3824663,0.74766403,-4.694337,-3.5902295,-4.027876,-3.1735823,3.5527506,9
-352.28287,175.87477,-11.947393,30.518974,-6.735084,12.103776,-6.7458916,9.044049,-0.38455898,0.11516551,-7.8302364,-6.4646554,-7.940741,-9.886063,-10.027844,-6.417441,-4.3257737,2.3980393,7.088904,8.6755495,2.0811195,-0.86403614,1.2265681,-0.4186161,0.36752787,2.0904784,2.8077643,0.15086798,-1.2138927,-0.61808544,-5.8338294,-3.6561913,-3.36764,-4.1157227,-4.0958204,-4.638498,-1.5127321,-1.5841514,-3.648558,-0.77141345,9
-480.18732,145.2291,14.656206,17.55898,-10.840635,3.4078238,4.152652,4.3056407,-2.5902438,-4.1612864,-4.1598883,-2.6486583,-6.6566772,-8.265635,-9.317228,-3.7722337,-1.0625944,-1.008679,-1.7082293,-1.8348576,-3.7944987,-3.2974298,-4.2043705,-3.891032,-4.0681925,-3.0795767,-3.4126143,-2.3427157,-2.8409462,-3.2670715,-2.890878,-2.0563138,-1.3769622,-0.08246725,0.38592887,-0.6786834,-2.310913,-2.917896,-3.3648176,-2.7031498,3
-473.76535,152.9548,16.136639,10.172249,-19.129496,-0.40396428,2.5268936,1.2565459,-6.1583476,-5.2596745,-3.95918,-2.6825407,-6.8332696,-8.144134,-8.963605,-4.4476976,-2.398501,-1.7749954,-1.8196868,-1.1949084,-3.1819549,-3.2824955,-3.3211715,-2.038412,-2.0522094,-1.9671361,-3.3348024,-2.8174798,-3.1496553,-3.2419703,-2.8409376,-2.303652,-1.3885416,0.81116706,1.1182454,0.6461754,-0.7004073,-2.7966032,-3.7948885,-2.871433,3
-469.66122,155.38148,18.325079,12.493594,-18.425653,-0.5631927,1.0287501,-0.105813734,-5.5877066,-3.248446,-2.5455146,-1.8026799,-7.211237,-9.26389,-9.451628,-3.8688755,-0.8192776,0.7843874,0.40769193,0.11793345,-3.604201,-4.045774,-3.268296,-1.9636946,-1.5391433,-1.4214805,-3.2419505,-4.1694627,-4.8686724,-4.158283,-4.2599993,-3.4803534,-2.532171,-0.43683672,0.016739909,0.08073766,-0.75141186,-2.6963408,-3.9366395,-3.653579,3
-489.71555,120.82028,14.871505,14.082287,-5.6509457,-4.971251,4.40538,-0.26469803,-0.6065077,-2.8893821,-2.3507164,-5.790055,-11.485776,-13.025099,-9.443213,-2.280905,2.513884,3.0013266,0.3628467,-1.7229238,-4.035902,-5.375015,-4.467916,-4.2584996,-4.4861574,-4.2085867,-3.7225435,-3.5926964,-2.7640514,-1.0941273,-1.0181067,-2.50127,-2.880593,-1.8784457,-0.65876186,0.195162,-1.3907619,-3.6069186,-3.2430134,-3.1468434,3
-502.97858,101.81868,-1.5545629,14.230477,-20.911661,-8.273667,-25.813774,-25.679586,-29.78232,-26.06689,-15.390654,-14.946776,-14.938216,-15.957903,-16.26199,-8.254307,-9.513806,-6.7783947,-11.387371,-10.796105,-5.6561227,-6.487818,-5.544929,-7.2441335,-6.655787,-3.3216875,-3.7050972,-1.0472925,-2.3563948,-2.123463,-0.52045214,-0.6492552,0.849084,-0.22844778,-0.806984,0.3613955,0.8667767,1.6403574,-0.08467518,-0.4213972,3
-519.9964,91.329384,-4.5974507,12.238052,-21.143639,-10.110132,-26.31354,-27.26228,-28.601006,-22.443277,-12.388103,-8.353765,-7.5153913,-8.485063,-11.128412,-6.198599,-7.8276663,-6.9639945,-11.971609,-12.554722,-9.148064,-8.101548,-6.0564566,-5.304232,-5.6453037,-2.2626216,-2.2059612,-0.31364384,-1.0840619,-1.2876014,-1.0163628,-1.4223363,-0.8410857,-1.5482347,-1.9525274,-0.250124,-0.6859568,-0.072229445,-1.3945159,-1.8296089,3
